date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2024-01-06T01:26:23Z,Stage,Data Engineer - Stage (F/H/X),"L'opportunité :  Vous rejoindrez l'équipe Data au sein du département Product & Engineering. Vous serez sous la responsabilité du Senior Data Engineer et l'aiderez à concevoir, construire, améliorer et maintenir la stack data. Vous aurez l'opportunité de participer à une gamme étendue de tâches, allant de la surveillance de l'infrastructure de données à la mise en œuvre de changements critiques, ainsi que de la collecte de données pour répondre aux défis business. Votre travail implique des actions à plus long terme ainsi que des interventions opérationnelles quotidiennes, vous offrant ainsi une expérience réaliste du rôle de Data Engineer.  Vous collaborez avec des Data Scientists et des Analystes, ainsi qu'avec l'équipe Engineering Platform et éventuellement avec des parties prenantes commerciales. Vous acquerrez de l'expérience dans un environnement technique riche : Google Big Query, Apache Airflow, Amazon Athena, Elasticsearch, Tableau. Les missions :  Surveillance de l'exécution des pipelines de données Contribuer à la migration des processus ETL Implémenter des évolutions dans la stack d'ingénierie des données (par exemple, automatisations, systèmes d'alerte, traçabilité, documentation) Contribuer à la mise à jour ou à la configuration de nouveaux pipelines de collecte Effectuer des extractions ad hoc et/ou des corrections BI pour répondre aux besoins urgents de l'entreprise","IT / Digital, Collaborative Economy, E-commerce",,iAdvize,"By combining the best of human and artificial intelligence, iAdvize’s conversational platform enables brands to offer their customers an authentic and personalized online shopping experience on a large scale. Consumers have massively adopted messaging in their daily lives : 85% of them want to interact with a brand in the same way they interact with their loved ones: via messaging. It’s simple, personal and engaging. As a provider of a complete solution for pre-sales and customer service, iAdvize has had a single mission since its creation in 2010: to make brands conversational.  To deliver this experience on a large scale, iAdvize offers safe, compliant, and connected AI copilots :  iAdvize Copilot™ for Shoppers: Boost sales 24/7 with an AI shopping assistant to remove purchase barriers and achieve 10x conversions iAdvize Copilot™ for Agents: Double agent productivity and Increase service quality with reliable AI copilots",Nantes,2024-01-12T00:24:09Z
2024-01-05T09:11:23Z,CDI,FP&A Analyst F/M,"L’ÉQUIPE Le rôle de la finance est au cœur des enjeux de Cheerz : accompagner l’entreprise dans son développement, le structurer et en garantir la pérennité. Dans ce contexte, l’équipe finance a un rôle transverse et interagit avec l’ensemble des équipes. MISSIONS Rattaché(e) au Head of Finance de Cheerz, ton rôle est de renforcer les processus et les outils du contrôle de gestion pour garantir un développement maîtrisé et accompagner l’entreprise dans sa croissance. Tu es en contact direct avec les équipes du Siège et de la Factory, que tu accompagnes dans l’amélioration de leur performance. Tes missions sont notamment les suivantes :  1. Analyses / Data Tu analyses la performance business et financière de l’entreprise, et fais des recommandations destinées à améliorer ces performances auprès des équipes ;  Tu travailles en transverse avec l’ensemble des équipes de Cheerz et tu élabores avec elles un suivi complet des budgets ;  Tu analyses les performances de nos produits en collaboration avec les équipes marketing et opérations : volumes des ventes, marge des produits, pricing produit, impact des opérations promotionnelles, performances marketing, etc. 2. Reporting   Tu as en charge le reporting mensuel en interaction avec l’ensemble de l’équipe Finance : consolidation et production du reporting financier (P&L, Balance Sheet, Cash flow) ; Tu travailles en étroite collaboration avec notre équipe comptable ainsi que l’ensemble des départements sur les clôtures mensuelles ; Tu réalises les présentations financières présentées au Board et au Comex. 3. Recommandations    Tu réalises les forecasts et es force de proposition pour améliorer le processus de prévision : modélisation du business plan, des principales métrics métiers et de leur impact financier ;  Tu as carte blanche pour mettre en place et améliorer de manière continue les outils finance / FP&A.","Mobile Apps, E-commerce",Bac +5,Cheerz,"Quand on dit chez Cheerz qu’ils sont imprimeurs de sourires, ça veut dire qu’au quotidien, ils se lèvent avec une envie en tête : faire sourire le monde autour d’eux. Faire sourire leurs clients, avec une app et un site très simples à utiliser, de super produits (Cheerz Box, albums, toiles…), et un parcours client rempli d’amour et d’humour, qui ré-enchante l’impression photo.   Faire sourire l’équipe aussi : née en 2012, la Cheerz Family est passée de 2 amis audacieux, à 150 cheerzers passionnés. Ensemble, ils croient très fort que les sourires sont contagieux et que l’envie d’avoir envie (comme disait Johnny) peut déplacer des montagnes. Ils misent tout sur la transparence (avec leurs clients comme leur équipe) et surtout ils se font confiance et ils osent sans retenue : ici, l’enthousiasme est communicatif, toutes les idées sont bonnes à partager, les prises d’initiatives saluées et les évolutions nombreuses. Ils aiment les profils audacieux, ceux qui veulent innover, mettre en place de nouveaux projets et prendre part à une scale-up en pleine structuration. Leur équipe recrutement fera toujours de son mieux pour écouter ce que vous avez à dire, parler de vos ambitions, vous présenter leur grande famille et répondre à chacun de vous avec honnêteté. Entre leur développement en Europe, leurs engagements pour l’environnement, et la personnalisation de leur offre pour leurs clients, ils ont des projets plein la tête, car leur aventure ne fait que commencer !  ",Paris,2024-01-05T09:11:24Z
2024-01-04T10:37:47Z,CDI,Analyste budget / FinOps ,"La direction technique du Health Data Hub est chargée de la conception, de l’implémentation et de la maintenance de la plateforme technologique. Elle porte des projets en interne visant à développer et optimiser l’exploitation de la plateforme technologique (cadrage et mise en place d’environnements hors production, industrialisation des déploiements, autonomisation des opérateurs plateforme …). Elle participe également à la mise en place des actions de remédiations identifiées dans le cadre d’audits de sécurité ou de l’homologation de la plateforme. Enfin, elle participe à d’autres projets SI en lien ou non avec la plateforme technologique comme la mise en place d’un outil de centralisation des demandes de droit d’opposition. Sous la supervision du directeur technique, votre rôle est de comprendre, modéliser, monitorer, analyser, et optimiser les coûts d’exploitation de la plateforme. Vous travaillez donc en lien étroit avec les différentes équipes de la direction technique intervenant sur la  plateforme pour mettre en place un processus de reporting financier auprès de la direction. Vous intervenez également en amont de l’arrivée des projets sur la plateforme, afin d’anticiper et d’optimiser les coûts que ceux-ci représenteront pour l’organisation. Enfin, vous êtes responsable du suivi et de l’anticipation de l’ensemble des achats de production nécessaires à l’exploitation de la plateforme. Vous assurez les missions suivantes : Estimation et anticipation des coûts d’exploitation des différents éléments de la plateforme Maintien à jour du modèle d’estimation des coûts : vous tenez à jour le modèle d’estimation des coûts de la plateforme, en fonction de l’évolution technique de celle-ci et de l’évolution des prix des différentes technologies utilisées. Estimation des coûts cloud des projets arrivant sur la plateforme : en lien avec les chefs de projet, sur la base des besoins techniques exprimés par les porteurs de projets, et sur la base du modèle d’estimation des coûts, vous estimez les dépenses cloud induites par l’arrivée des nouveaux projets sur la plateforme Construction du prévisionnel des coûts d’exploitation de la plateforme sur la base de la feuille de route d’arrivée des projets sur la plateforme et de l’outil de modélisation des coûts. Suivi des coûts d’exploitation de la plateforme : avec l’aide d’un outil de monitoring des dépenses cloud, vous réalisez un suivi détaillé des dépenses pour l’ensemble des environnements de la plateforme (production, test, préproduction). Appui à la gestion, mise à jour et reporting sur le budget de la direction technique Appui au suivi  budgétaire pour l’ensemble de la direction technique. Vous réalisez des synthèses mensuelles des dépenses réalisées et du prévisionnel mis à jour pour le reste de l’année, à cette fin vous êtes en relation avec les responsables techniques pour collecter leurs prévisions mises à jour.  Appui àla constitution du budget prévisionnel de l’année suivante. Pilotage des achats de la plateforme Vous êtes responsable du suivi et de l’anticipation de l’ensemble des achats de production pour la plateforme : Projection des besoins, principalement en terme de licences logicielles Suivi du stock de licences Suivi des achats Mise en place et pilotage du processus de qualité fournisseur Mise sous contrôle des dépenses cloud, mise en place d’une approche FinOps Vous maintenez et enrichissez  le  processus d’analyse et d’optimisation des coûts d’exploitation de la plateforme technique. Analyse des dépenses réalisées : vous mettez en place, maintenez et enrichissez  les outils qui assurent la production des indicateurs nécessaires à l’analyse et à la compréhension des coûts d’exploitation de la plateforme. Recherche d’opportunité d’optimisation des dépenses : vous rapprochez les dépenses à l’utilisation réelle de la plateforme, et en relation avec l’équipe d’architectes plateforme vous formulez des propositions d’optimisation Supervision des coûts : vous définissez, mettez en place et maintenez un outil basique de supervision et d’alerte sur les coûts d’exploitation de la plateforme De manière générale, vous enrichirez ces outils selon deux axes principaux : automatisation des procédés, et enrichissement fonctionnel afin d’améliorer la pertinence des analyses FinOps et augmenter l’impact de l’activité sur les coûts de la plateforme. Cette liste est non exhaustive ; le collaborateur pourra appuyer sa direction dans d’autres missions.","Artificial Intelligence / Machine Learning, Health",Bac +5,Health Data Hub,"Comment améliorer les dépistages et faire en sorte que les patients soient pris en charge le plus tôt possible ? Comment leur proposer les meilleurs traitements sur le long cours ? Comment appuyer les professionnels de santé dans un contexte clinique qui se complexifie ou en cas de crise sanitaire ? L’Intelligence Artificielle et les données de santé font partie de la réponse.  Elles sont incontournables pour la recherche et l’innovation en santé. Par exemple, pour prévenir des insuffisances cardiaques à partir de données issues d’appareils connectés, ou pour accélérer le dépistage du cancer du sein à partir d’analyses automatiques des examens de mammographies. Ou même pour réunir assez d’informations afin d’améliorer la prise en charge des maladies rares. Et pour ça, la France a la chance de disposer de bases de données extrêmement riches !  Mais ces données sont souvent sous exploitées car dispersées. Grâce à des solutions innovantes telles que l’IA, l’objectif du Health Data Hub est justement de permettre d’accéder de manière facilitée; unifiée, transparente et sécurisée à un catalogue de bases de données de santé françaises. Comment ? Le Health Data Hub a mis en place une plateforme technologique qui met à disposition des porteurs de projets d’intérêt public, dans un environnement technologique sécurisé et à l’état de l’art, les données de santé pseudonymisées des français. Ces porteurs de projets vont mobiliser des sources de données très volumineuses, les croiser entre elles, et utiliser une puissance de calcul pour faire tourner des algorithmes de recherche complexes. Il s’agit par exemple de projets de start-up pour améliorer des logiciels d’aide au professionnel de santé, de projets permettant d’améliorer la prise en charge des patients en comparant l’efficacité de prise en charge, de projets portés par les administrations pour éclairer les politiques publiques. Notre offre technologique, en constante évolution, peut être consultée ici. Les défis sont de taille pour traiter ces données de santé sensibles, volumineuses de natures et formats variables. La plateforme doit être un levier d’innovation dans l’écosystème de la donnée de santé français. En résumé, avec le Hub, nous accompagnons des porteurs de projets innovants qui contribuent à trouver les solutions de demain pour améliorer la santé de tous les citoyens.",Paris,2024-01-04T10:38:33Z
2024-01-02T22:11:41Z,CDI,Business Analyst (H/F),"OPPORTUNISEZ UN POURVOIR : Business Analyst ! 🔥 💥  Découvrez la Vie Apsidienne  📹  et vous aussi, devenez Apsidien //    On aurait pu demander à Chat GPT de vous démontrer en quoi  Apside est l'ESN qu'il vous faut,  mais on préfère que vous le découvriez vous-mêmes 👇😏 🔥  Découvrez votre future mission  👉 Contexte  :  Client   : Secteur Bancaire. Equipe   : échanges collaboratifs. Méthode de travail   : Méthode Scrum/Kanban. Environnement technique   :  Jira, Confluence, SharePoint, Suite Office, ALM QC, Octane. 😎 Mission  Qualifier les besoins, les traduire en exigences, et contribuer à la priorisation de leur mise en œuvre en relation avec les interlocuteurs métier et l'équipe du produit. Rédiger les spécifications fonctionnelles / règles de gestion. Participer à la stratégie de test, définir et exécuter les cas de tests. Accompagner les métiers dans la mise en place opérationnelle de la nouvelle solution applicative, participer le cas échéant à la formation et à la production de supports de communication. Vérifier la conformité des solutions mises en œuvre avec les besoins analysés. Participer au suivi de la qualité du run : analyse et suivi de résolution des incidents et des supports bancaires. 📍  Localisation    Ile de France. 💰  Le forfait salarial que nous vous proposons     Contrat :  CDI, Rémunération :  Selon profil <em>(D&#39;abord on échange, on comprend vos compétences/aspirations professionnelles et ensuite on s&#39;entend sur le salaire. </em> 😊 <em>) </em>  </li></ul><ul><li><strong>Avantages groupe :</strong> carte ticket restaurant Swile, prime de mobilité, RTT, accord télétravail, Mutuelle, prime de cooptation… </li><li><strong>Formation :</strong> certifications techniques, cours particuliers d&#39;anglais en interne, accès à un catalogue de formations grâce à notre plateforme en e-learning ( <em>Academy by Apside</em> ) ou via nos organismes partenaires.</li></ul>","SaaS / Cloud Services, Big Data, Cyber Security",Bac +5,Apside,"Apside est un partenaire de confiance qui accompagne ses clients à créer de la valeur et à adresser leurs enjeux stratégiques en leur mettant à disposition des expertises technologiques (Data/IA, Cloud, Cyber) et une expérience sectorielle (Industrie, Banque, Assurance, Service). Pour un accompagnement global, le groupe propose des offres transverses autour du Handicap (Apsid’EA), du Digital Learning, et du Conseil.   Ses engagements résonneront avec vos valeurs éthiques et sociétales.",Paris,2024-01-11T22:11:00Z
2024-01-02T08:17:24Z,Stage,Business Analyst Intern,"What would you be doing Directly contribute to the delivery, implementation and success of our largest customers projects, with cross-functional support from internal teams (Product, Data Science, Engineering & Sales) Contribute to the design of bespoke business strategies to solve large corporate challenges using AI solutions Work on the transition from solution deployment to production to ensure scalability by leveraging agile tools and methodologies Contribute in different stages of the project lifecycle (project methodology, SoW, business case development, etc.) Provide guidance to specific clients’ business transformation initiatives and requirements to enable their adoption of Qantev’s AI driven solutions Collaborate with the Sales team identifying opportunities for cross-selling, scoping clients’ needs and increasing market understanding Feed customer and market insights back to the rest of the company, to help design the next generation of AI products Think critically about engagement practice processes and strategic frameworks, drive continuous improvement Become an expert - and evangelist for – Qantev’s technologies and the capabilities of machine learning","Artificial Intelligence / Machine Learning, FinTech / InsurTech, SaaS / Cloud Services",,Qantev,"Qantev is an AI company that helps health insurers deliver better healthcare to their members. They do that by leveraging insurers’ historical health claims data and by applying Machine Learning techniques and Generative AI to predict patient journeys. They are backed by top investors and industry leaders, and have customers all across the world (Europe, USA, LATAM, Asia and the Middle East). They are a growing team of talented, enthusiastic, and diverse professionals. As an early hire, you will have an unparalleled opportunity for ownership and growth within the company.",Paris,2024-01-02T08:17:24Z
2024-01-02T08:17:11Z,Stage,Business Analyst Intern (Spanish Speaker),"What would you be doing Directly contribute to the delivery, implementation and success of our largest customers projects, with cross-functional support from internal teams (Product, Data Science, Engineering & Sales) Contribute to the design of bespoke business strategies to solve large corporate challenges using AI solutions Work on the transition from solution deployment to production to ensure scalability by leveraging agile tools and methodologies Contribute in different stages of the project lifecycle (project methodology, SoW, business case development, etc.) Provide guidance to specific clients’ business transformation initiatives and requirements to enable their adoption of Qantev’s AI driven solutions Collaborate with the Sales team identifying opportunities for cross-selling, scoping clients’ needs and increasing market understanding Feed customer and market insights back to the rest of the company, to help design the next generation of AI products Think critically about engagement practice processes and strategic frameworks, drive continuous improvement Become an expert - and evangelist for – Qantev’s technologies and the capabilities of machine learning","Artificial Intelligence / Machine Learning, FinTech / InsurTech, SaaS / Cloud Services",,Qantev,"Qantev is an AI company that helps health insurers deliver better healthcare to their members. They do that by leveraging insurers’ historical health claims data and by applying Machine Learning techniques and Generative AI to predict patient journeys. They are backed by top investors and industry leaders, and have customers all across the world (Europe, USA, LATAM, Asia and the Middle East). They are a growing team of talented, enthusiastic, and diverse professionals. As an early hire, you will have an unparalleled opportunity for ownership and growth within the company.",Paris,2024-01-02T08:17:11Z
2024-01-01T00:31:25Z,CDI, Analyste décisionnel(le) F/H ," Afin de renforcer nos équipes, nous sommes à la recherche d’un profil décisionnel en capacité de : • Prendre en charge les besoins utilisateurs du périmètre Assurance • Construire les solutions d’acquisition, d’entreposage et/ou de Damart • Mener des évolutions dans un cadre projet suivi et déjà outillé. CGI est un employeur inclusif et attentif aux candidatures des personnes en situation de handicap, à l’évolution de carrières des hommes et des femmes et au bien-être de nos salariés LGBT+. ","IT / Digital, Change Management, Big Data",,CGI,"Leader mondial du conseil et des services numériques, CGI est convaincue que l’innovation technologique permet aussi bien d’accélérer la transformation de la société et de son économie, que le développement de ses collaborateurs.  Sa mission, accompagner au quotidien les entreprises et les administrations dans leur transformation pour les rendre plus performantes.  30 agences réparties partout en France Des synergies en Europe de l’ouest et du sud (Belgique, Luxembourg, Espagne, Portugal, Maroc, Roumanie) Tous les secteurs d’activités représentés (Banques, assurances et services financiers, CPG, retail et luxe, Énergie & Utilities, Industrie, Secteur public, Transport)  4 métiers : business consulting, intégration de systèmes, business solutions, managed IT services Développement, cybersécurité, big data, intelligence artificielle… Autant d’enjeux qui rythmeront votre quotidien.",Paris,2024-01-11T23:54:15Z
2023-12-30T23:58:08Z,CDI,"Sr. Analyst - Speed differentiation, Delivery Speed and Long-term Planning","Have you ever ordered a product on Amazon websites and wondered how it got delivered to you so fast, and what kinds of systems & processes are running behind the scenes to power the whole operation? If so, this role is for you.  The team: Global transportation services, Speed and Long-term Planning  - Operations is at the heart of the Amazon customer experience. Each action we undertake is on behalf of our customers, as surpassing their expectations is our passion.  - We improve customer experience through continuously optimizing the complex movements of goods from vendors to customers throughout Europe.   - Global transportation analytical teams are transversal centers of expertise, composed of engineers, analysts, scientists, technical program managers and developers. We are focused on Amazon most complex problems, processes and decisions.  - We work with fulfillment centers, transportation, software developers, finance and retail teams across the world, to improve our logistic infrastructure and algorithms.   - Fulfillment acceleration is one of those Global transportation analytical team. We are obsessed by rethinking our advanced end-to-end supply chain to make our deliveries even faster. Our overall mission is simple: we want Amazon to be the place where our customers can be delivered the next-day.  Key job responsibilities You will be responsible for defining the overall delivery speed differentiation strategy across Europe. Navigating highly complex and strategic scope across end-to-end supply chain, including tradeoffs between cost to serve, customer delivery speed, selection, growth and long-term profitability. This is a role for an exceptionally talented person, with high energy and courage, passionate about delivering concrete improvement for our customers, and that want to achieve that using data.  The role includes 60% analytical activities and 40% of stakeholder/project management  Innovation & Stakeholder/Project management. - Use and share your insights with partner teams, to influence/build a 3 year roadmap of project to accelerate speed of deliveries  - For the most complex and ambitious opportunities, quickly launch new pilots, and build scale-up business case with benefits, tradeoffs, bottlenecks, risks and resources required   - For the algorithmic opportunities, work with teams of software developers and research scientists to design the next round of software innovation   - Lead regular business review with partner teams to monitor the progress of projects in the roadmap. Help into removing bottlenecks  - Consolidate progress into crisp and concise data-driven status updates. You will own reporting to Amazon senior leadership (VP-level) Data Analytics/Science  - Build advanced tools/models to automate decision making for complex and ambiguous trade-off problem  - Deep dive complex data using SQL (>10TB) to uncover actionable insights for known and unknown problems   - Use data to control/audit if our supply chain is behaving as expected, and automate the identification of improvement opportunities among dozens of dimensions We are open to hiring candidates to work out of one of the following locations: Clichy, FRA","Specialised Engineering, Supply Chain, E-commerce",,Amazon Operations,"Vous connaissez sûrement Amazon, mais connaissez-vous Amazon Opérations ? C’est la branche opérationnelle d’Amazon, le cœur de son activité logistique. Amazon Opérations, c’est des procédés parmi les plus avancés au monde, des technologies toujours plus novatrices et une excellence opérationnelle qui permet de livrer efficacement les clients. Chez Amazon Opérations, les équipes sont engagées et guidées par des valeurs communes. C’est ce que vous retrouverez sur l’ensemble de leurs sites en France.",Clichy,2024-01-11T23:38:03Z
2023-12-28T16:07:09Z,CDI,Analyste Climat,"A propos de Carbon4 Finance Au sein du Groupe Carbone 4, leader de la transition énergétique et de l’adaptation au changement climatique, Carbon4 Finance (C4F) fournit aux institutions financières les solutions de données climat et biodiversité indispensables pour évaluer ces nouveaux risques d’entreprises, se conformer aux déclarations réglementaires (TCFD, art.29 LEC) et bâtir les stratégies d’investissement ou de financement « bas-carbone » souhaitées par les investisseurs. Avec à ce jour une 30aine de collaborateurs, Carbon4 Finance bénéficie d’une forte croissance et nourrit des ambitions importantes pour son activité en France et à l’international. Les missions L’analyste a pour principale responsabilité, sur des secteurs définis, de  mener l’analyse des risques climatiques  des entreprises. Pour ce faire, il ou elle sera formé(e) à la méthode  Carbone Impact Analytics (CIA) , méthode développée avec l’expertise de plus de 16 années  du groupe Carbone 4. Analyse CIA Recherche de données physiques et financières issues des documents de références   sur les sociétés analysées Saisie  de ces informations dans les outils de production et de stockage d’analyse Application des méthodologies précises sectorielles  pour évaluer la performance climatique de chaque entreprise. Analyse qualitative  de la performance climat des entreprises Regard critique  sur les résultats obtenus et rédaction de courtes conclusions sur la contribution à la transition des entreprises analysées Développement d’expertise sectorielle: Accompagnement dans la filière Analyse par un analyste expérimenté/sénior sur les travaux de recherche. Prise en charge graduelle de la responsabilité d’un secteur Rédaction de publications d’analyses de tendances sectorielles face au changement climatique. (ex:  https://www.carbon4finance.com/publication-decarbonization-electricity )",,,Carbon4 Finance,"Carbon4 Finance is a provider of climate and biodiversity data solutions for the financial sector. We offer a comprehensive set of data covering physical and transition risks, as well as biodiversity footprint. These methodologies enable the financial sector to measure the carbon and biodiversity footprint of their portfolio, assess alignment with a 2°C scenario and measure the impacts of climate change and biodiversity loss.",Paris,2023-12-28T16:13:38Z
2023-12-28T16:09:31Z,CDI,Analyste Expérimenté Climat,"A propos de Carbon4 Finance Au sein du Groupe Carbone 4, leader de la transition énergétique et de l’adaptation au changement climatique, Carbon4 Finance (C4F) fournit aux institutions financières les solutions de données climat et biodiversité indispensables pour évaluer ces nouveaux risques d’entreprises, se conformer aux déclarations réglementaires (TCFD, art.29 LEC) et bâtir les stratégies d’investissement ou de financement « bas-carbone » souhaitées par les investisseurs. Avec à ce jour une 30aine de collaborateurs, Carbon4 Finance bénéficie d’une forte croissance et nourrit des ambitions importantes pour son activité en France et à l’international. Les missions L’analyste a pour principale responsabilité, sur des secteurs définis, de  mener l’analyse des risques climatiques  des entreprises. Pour ce faire, il ou elle sera formé(e) à la méthode  Carbone Impact Analytics (CIA) , méthode développée avec l’expertise de plus de 16 années  du groupe Carbone 4. Analyse CIA Recherche de données physiques et financières issues des documents de références   sur les sociétés analysées Saisie  de ces informations dans les outils de production et de stockage d’analyse Application des méthodologies précises sectorielles  pour évaluer la performance climatique de chaque entreprise. Analyse qualitative  de la performance climat des entreprises Regard critique  sur les résultats obtenus et rédaction de courtes conclusions sur la contribution à la transition des entreprises analysées Validation des analystes  des analystes juniors Développement d’expertise sectorielle: Accompagnement dans la filière Analyse des analystes juniors sur leurs travaux de recherche. Prise en charge graduelle de la responsabilité de plusieurs secteurs Rédaction de publications d’analyses de tendances sectorielles face au changement climatique. (ex:  https://www.carbon4finance.com/publication-decarbonization-electricity )",,,Carbon4 Finance,"Carbon4 Finance is a provider of climate and biodiversity data solutions for the financial sector. We offer a comprehensive set of data covering physical and transition risks, as well as biodiversity footprint. These methodologies enable the financial sector to measure the carbon and biodiversity footprint of their portfolio, assess alignment with a 2°C scenario and measure the impacts of climate change and biodiversity loss.",Paris,2023-12-28T16:13:00Z
2023-12-26T08:43:38Z,Stage,Customer Analyst (Intern),"👪 About the Customer team You will be joining Lucile, our Team Lead Onboarding & Success, Elena, our Onboarding Specialist, Lucille, our Customer Success Manager, and Paul-Louis, our COO. You will have the chance to collaborate with everyone at Maki. Most of the  Onboarding & Success Team  efforts are currently aiming at onboarding our (many) new clients, making sure that they know how to use Maki to its fullest potential, are (very) satisfied with their experience and ensuring that the use of Maki brings the impact we promise. Given that we support large Enterprise companies (e.g. Capgemini, Dior, Mazars, McDonald’s to name a few), this is really about large-scale project management and change management, hand-in-hand with our clients. 💪 About your mission Your role will be multi-facetted and will impact multiple steps of the customer journey. We are detailing the full scope of the missions below. We will have an open conversation with you to prioritise among these various options to offer you the best learning experience. Customer Care: Assist customers and candidates via email and chat and prioritise their requests through queue management primarily through Intercom (our client-facing tool) Facilitate communication and product education through internal/external resources and develop our Help desk Learn and maintain a deep expertise of Maki and best practices to provide ongoing value and support to our customers and candidates Identify issues and find solutions that address the needs and delight our customers and candidates Customer Onboarding: Support our clients to make the best choices with regards to candidate journeys and impact monitoring Accompany our clients throughout and after their onboarding period through frequent and structured interactions to ensure value realisation Analyse, organise, and communicate client feedback to the Product, Engineering, and Sales Teams Design key processes to improve the monitoring of customers through HubSpot (our CRM) Customer Success: Support our clients to make the best choices with regards to test selection and assessment creation Analyse candidate feedbacks to identify and implement improvement levers Perform analysis on multiple sets of data from various sources, notably around our clients behaviours, the satisfaction of candidates taking assessments, the quality and relevance of our tests, our conversion pattern… to provide insights to the team   As one of the early employee of Maki, you’ll be be able to shape the future of the team. We share as much ownership on the way we work and on the product itself as we can as we’re convinced our success is 99% due to our team. Eventually as one of the early employee of Maki, you’ll be be able to shape the future of the team. We share as much ownership on the way we work and on the product itself as we can as we’re convinced our success is 99% due to our team.","Software, SaaS / Cloud Services, Recruitment",Bac +5,MakiPeople,"Maki’ People’s ambition is to create a whole new standard of hiring for recruiters and candidates. Our mission is to provide all organizations with adequate tools to develop their human capital, while helping candidates find their dream job. Maki People is a 360° solution that enables recruiters to identify talents fast, by putting candidate skills before anything else. We help them build teams that are happier, more diverse and extra effective.",Paris,2023-12-26T08:43:38Z
2023-12-22T23:58:14Z,Stage,Internship (from February 2024) - Risk Analyst - (F/M),"Our business, protection. We protect people, property and assets.  Our purpose, Act for Human Progress by protecting what matters. Does this speak to you? Then come and join 149,000 future colleagues who are committed to our 95 million clients in 50 countries around the world every day. Your work environment The headquarters of the AXA Group (GIE AXA) brings together our corporate activities. It provides guidance and support to subsidiaries around the world, to ensure the coordination and monitoring of the Group's global strategy, the application of its standards, the consistency of commercial approaches and the sharing of best practices. The headquarters gathers approximately 1000 employees and is distinguished by its strong international culture (45 nationalities), which makes it a rich and stimulating place to work. AXA is built around diversity and unity, which is why we are committed to promoting collective success through inclusion. Within the Group,  you will join  the Financial Risk and Transversal Processes department  in charge of Market and Credit risk calculation process, Pilar II regulatory reports and the coordination of internal risks indicator production and reporting. Within this Department, you will be part of  the team Financial Risks  and report to Financial Risk and Transversal Processes manager. Your job and daily missions The purpose is to participate in the Market and Credit SCR calculation process by ensuring the data quality analysis, the production of main risk indicators and participate in the analysis of change by Risk module and sub-module. Daily tasks: Support the financial instrument data upload in internal tool and perform the data quality controls. Participating in different study and analysis of the current asset and derivatives portfolios. Develop and enrich the internal tools for portfolio monitoring. Participate in the risk appetite indicators production. Collaborate with the FRM Group teams for the main financial risks indicators reporting. Participate in the Financial STEC analysis and ensure the rational of quarterly evolutions.","Banking, Insurance, FinTech / InsurTech",Bac +4,AXA,"Avec 6 000 recrutements par an en France rejoignez AXA, un leader mondial de l’assurance et de la gestion d’actifs. Ils accompagnent plus de 93 millions de clients qui leurs font confiance pour leurs biens, leur famille, leurs collaborateurs, leur patrimoine ou les actifs de leur entreprise. Chaque jour, ils agissent ensemble pour vous protéger en donnant à chacun les moyens de vivre une vie meilleure.  Un challenge qui donne le sourire !",Puteaux,2024-01-11T23:42:14Z
