date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2023-12-28 20:37:42+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Aix En Provence,2023-12-28 20:37:42+00:00
2023-12-28 20:37:42+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Lyon,2023-12-28 20:37:42+00:00
2023-12-28 20:37:41+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Lesquin,2023-12-28 20:37:41+00:00
2023-12-28 20:37:40+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Nantes,2023-12-28 20:37:40+00:00
2023-12-28 20:37:35+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Pessac,2023-12-28 20:37:35+00:00
2023-12-28 20:37:33+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Beaurain,2023-12-28 20:37:33+00:00
2023-12-28 20:37:32+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Schiltigheim,2023-12-28 20:37:32+00:00
2023-12-28 20:37:31+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Montreuil,2023-12-28 20:37:31+00:00
2023-12-28 20:37:31+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Caen,2023-12-28 20:37:31+00:00
2023-12-28 20:37:29+00:00,CDI,DATA ENGINEER - H/F,"Description :vous rejoindrez une équipe autonome, dynamique et innovante, au sein d'un collectif composé de 30 personnes. Vous contribuerez à construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du Système d'Information.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Quelques exemples de cas d'usages sur lesquels nous travaillons :Détection d'anomalies de fonctionnement des composants du SIDétection de comportements anormaux sur nos servicesAide à la sécurisation des changements et des mises en ProductionAccélération des diagnostics de problèmes et d'incidentsEnrichissement des bases de connaissance et de cartographie du SIRecherche d'origine des problèmes « root cause »Les challenges à relever Comprendre et analyser les besoins de production afin de concevoir des modèles et solutions d'IA adaptésProposer des solutions innovantes face aux besoins exprimés par les ingénieurs de productionProduire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement.Assurer l'exploitation et le suivi des modèles et applications en production.Mettre en place des solutions de mesure afin d'évaluer la valeur des produits développésAcculturer les utilisateurs aux technologies de l'IA,Communiquer et présenter vos résultats aux différents interlocuteurs concernés,Référence de l'offre : 2023-61703    Profil recherché :    Nous attendons votre candidature avec impatience Vous êtes diplômé.e d'une formation de niveau Bac +5 dans le domaine de la dataVous disposez d'une expérience réussie de 2 à 5 années, sur un poste similaireVous avez une maitrise approfondie du langage Python et des packages dédiés (Pandas, Numpy, Scikit Learn, Matplotlib, etc...), de la gestion des données et des modèles IAVous connaissez les pratiques CI/CD en environnement conteneurisé (GitLab, Docker / Kubernetes, Concourse / GitLab CI)Vous êtes reconnu.e pour votre capacité d'analyseVous êtes autonome et rigoureux.seVous appréciez le travail en équipeVous êtes habitué.e à échanger avec les équipes production et faites preuve d'une capacité d'adaptation sur les différents sujetsPlus que quelques étapes pour nous rejoindre Après nous avoir transmis vos CV et lettre de motivationVous rencontrerez nos managers opérationnels puis notre équipe recrutementVous êtes curieux.se ? Motivé.e par de nouveaux challenges ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI Pôle emploi !La DSI de Pôle Emploi s'engage pour la diversité : tous nos postes sont ouverts aux personnes en situation de handicap.",Administration publique (tutelle) des activités économiques,,DSI Pôle Emploi,,Montpellier,2023-12-28 20:37:29+00:00
2023-12-28 16:53:23+00:00,Autre,DATA ENGINEER GCP - Java (H/F),"Nous recherchons pour notre client un : DATA Engineer GCP - Java H/F dans le cadre d'une mission Freelance de 6 mois minimum.Le poste : Lieu : Paris,TJM :  500€-550€ / Jour,Rythme : 3/5j de présence sur site par semaine,Nous recherchons pour notre client un : DATA Engineer GCP - Java H/F dans le cadre d'une mission Freelance de 6 mois minimum.VOS MISSIONS :Vous ferez partie d'une équipe DATA  d'une dizaine de personnes, vous serez en particulier dédié(e) à un projet lié à la ""RGPD"", puisque vous aurez en charge de garantir la qualité des pipelines, d' assurer le développement des programmes pour collecter, préparer, transformer et diffuser les données (Java, GCP,  DATA plateforme interne).Bien sûr, vous serez également amené à enrichir la plate-forme Data en assurant les conceptions et développements des pipelines de transformation, comprendre et documenter les sphères de données placées sous votre responsabilité : cycle de vie, modélisation, règles de gestion, qualité, scoring, assurer le maintien en condition opérationnelle des socles Data disponibles et exposer un monitoring quantitatif et qualitatif rendant compte de l'état des Data dans le systèmeAttention, il est impératif d'être orienté Java  et idéalement d'avoir participé à des projets liés au : masquage,  anonymisation et/ou obscurcissement de données !VOUS :De formation Bac +4/5 en informatique et traitement de données en particulier et après 5 ans d'expérience de mise à disposition ET modélisation de données dans un environnement technique similaire =  Maîtrise exigée sur : - Langage: Java- Environnement Cloud: GCP > BigQueryAttention, il est impératif d'être orienté Java  et d'avoir participé à des projets liés au : masquage,  anonymisation et/ou obscurcissement de données !PROCESS :Après une visio avec un membre de notre équipe, voici les étapes qui vous attendent :- Rencontre avec le Head of Data et son Lead- Décision sous 72h Envoyez-nous votre CV et si vous profil correspond aux attentes de notre client, vous serez contacté par un membre de l'équipe dans les 24h.Au plaisir d'évoquer votre projet, SquaarProfil recherché : De formation Bac +4/5 en informatique et traitement de données en particulier et après 5 ans d'expérience de mise à disposition ET modélisation de données dans un environnement technique similaire =  Maîtrise exigée sur : - Langage: Java- Environnement Cloud: GCP > BigQueryAttention, il est impératif d'être orienté Java  et idéalement d'avoir participé à des projets liés au : masquage,  anonymisation et/ou obscurcissement de données !",,,Squaar,Squaar,Paris,2023-12-28 16:53:23+00:00
