date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2023-12-08T12:22:53Z,CDI,Data engineer / Data scientist Flux Vision F/H,"Votre mission consistera à travailler sur les indicateurs métier des clients de l’offre Flux Vision, notamment dans les domaines du géomarketing, du transport et du tourisme. Vous aurez en tant que data engineer / data scientist pour mission de travailler au sein d’une équipe de data analyst/data scientist/data engineer sur les sujets suivants : - Mise en place d’algorithmes de data science pour la création et la qualification de nouveaux indicateurs statistiques, - Préparation et qualification des données livrées aux clients, - Participation à l’amélioration de l’appareil de production, - Vous participerez également à l’élaboration et à l’amélioration des livrables clients (rapport d’analyse, tableaux de bord, intégration dans les outils de traitement de la donnée, …), - Vous travaillez en coordination avec les équipes de développement et les équipes d’exploitation.","Connected Objects, Big Data, Electronics / Telecommunications",Bac +5,Orange,"Orange a besoin de vous pour conquérir de nouveaux territoires. Chez Orange, nous partons à la conquête de nouveaux territoires dans le big data, la cybersécurité, l’IA, la virtualisation des réseaux,  l’IoT, le Cloud, le développement, la 5G, et bien d’autres encore. Ces technologies et l’innovation vous passionnent ? Rejoignez nos équipes partout en France et à l’international. Il y a forcément un projet fait pour vous. ",Cesson-Sévigné,2024-01-04T14:38:31Z
2023-12-08T01:01:39Z,CDI,Data Scientist - 3D Motion Tracking,"Stereolabs est la scaleup leader des solutions de vision 3D destinées aux domaines de la robotique et de l'industrie. Nos solutions reproduisent le fonctionnement de la vision humaine. Elles combinent computer vision 3D et deep learning pour permettre aux machines et espaces de percevoir le monde en 3D et d’interagir avec les personnes de façon intelligente. Basée à Paris et San Francisco, Stereolabs est en forte croissance, avec des caméras 3D utilisées par plus de 50,000 développeurs dans le monde entier. Mission Nous recherchons un Data Scientist pour rejoindre notre équipe au sein du département AI de Stereolabs. En tant que membre clé de notre équipe, vous serez responsable de développer et d'implémenter des réseaux d'estimation de pose humaine 2D/3D pour nos applications de Motion Tracking dans différentes industries.   Vos missions: Suivre l'état de l'art, implémenter et entraîner des réseaux d'estimation de pose humaine 2D/3D temps réels. Optimiser les datas, architecture et feature backbones pour créer des réseaux plus performants que l'état de l'art. Construire des test sets de edge cases et développer des métriques associées. Optimiser les modèles existants et explorer de nouvelles approches pour améliorer les performances. Travailler en étroite collaboration avec les ingénieurs logiciels pour l'intégration des algorithmes dans notre stack logiciel.","Software, Artificial Intelligence / Machine Learning, Robotics",,Stereolabs,"La vision humaine est un don, nous permettant d’appréhender le monde qui nous entoure. Et si nous étions capables d’apporter cette compétence aux machines et aux systèmes ? Chez Stereolabs nous sommes convaincus que de combiner la vision humaine en 3D, à l’intelligence artificielle, apportera plus d’autonomie à l’univers qui nous entoure. Continuant à améliorer notre vie de tous les jours, en la rendant plus durable. En développant la ZED, nous avons créé la caméra 3D la plus intelligente au monde, utilisée par les entreprises technologiques les plus avancées comme la Nasa, Amazon ou encore Airbus. Avec plus de 90,000 utilisateurs dans le monde, Stereolabs permet à ses clients dans près de 60 pays de développer les prochaines générations de robots, d’espaces intelligents ou d’interactions phygitales.",Paris,2024-01-15T00:13:27Z
2023-12-07T23:49:22Z,CDI,Consultant Risk Data Analyst / Data Scientist (H/F),"Tous nos postes sont ouverts au télétravail. Rejoindre Deloitte, c'est dire oui à une expérience qui a du sens, celle où les rencontres et les missions vous poussent à grandir chaque jour. C’est évoluer dans un environnement de travail fondé sur la confiance, la transmission et l’intelligence collective pour construire l’avenir de nos clients. Un avenir que nous voulons plus responsable, plus durable et respectueux de l’environnement en prenant des initiatives concrètes à notre échelle. Nous rejoindre, c’est aussi dire oui à une entreprise   Great Place to Work , attachée au bien-être, et à l’inclusion sans distinction de nos collaborateurs. Et vous, prêts à dire   #ISayYes   à votre futur chez Deloitte ? La complexité croissante de l'environnement des systèmes d'information dans un contexte de digitalisation des métiers, d'une flexibilité et d'une adaptabilité accrue, et de profondes avancées technologiques, impose un recours à des compétences pointues en analytics pour nos missions de gestion des risques. Dans une dynamique de croissance constante, nous souhaitons renforcer nos équipes et nos solutions en recrutant des consultants expérimentés désireux d'intégrer une équipe motivée, professionnelle et intervenant auprès d'entreprises prestigieuses. Vous participerez à des missions variées visant à accompagner nos clients, privés ou organismes publics, dans les différentes disciplines et métiers de la gestion des risques, en apportant vos compétences en analytics, en data mining, en business intelligence, en statistiques, en intelligence artificielle et en modélisation. Quel sera votre rôle dans la #TeamDeloitte ? Data analytics et data mining dans le cadre de diagnostics opérationnels et financiers pour l'ensemble des secteurs d'activité ; Audit and control analytics : mise en oeuvre de techniques avancées d'analyse de données en remplacement des diligences traditionnelles d'audit ; Prédictions et modélisations, sur des sujets réglementaires ou métiers financiers (ex : quantification, risques de crédit...), mais également sur des missions opérationnelles (ex : prévision des ventes, prévision des risques projets...) ; Data visualisation : mise en oeuvre de tableaux de bords et d'outils d'analyse exploratoire sur les données risque de nos clients ; Conception de solutions technologiques adaptées aux besoins de nos clients et missions, sous l'angle « data » : structuration, architecture, modélisation, moteur d'analyse, intégration, expérience utilisateur. Compétences recherchées : Vous disposez de compétences parmi les éléments suivants, que vous souhaitez développer sur nos différents projets : Bases de données: SQL Server for windows, PostGreSQL, MySQL, MongoDB ETL: SSIS, Talend, Informatica Big Data : Hadoop, Spark, Hive, Hortonworks HDP, Cloudera Programmation : SQL, SAS, R, SPSS, Python, C#, Java Statistiques Machine learning Visualisation : QlikView, QlikSense, Tableau, PowerBI, D3.js Data virtualization Votre parcours : En rejoignant Deloitte, vous aurez l'opportunité de développer un set de compétences, partagées avec notre réseau international, et structurées autour des dimensions suivantes : leadership, métier et spécialité. Grâce aux missions variées auxquelles vous participerez et au programme de formations proposé, vous pourrez renforcer progressivement ces compétences, en acquérir de nouvelles et progresser ainsi au sein de notre firme.   Et si c’était vous ? De formation supérieure (école d'ingénieurs ou université), idéalement complétée par un cursus suivi à l'étranger dans un pays anglophone, vous avez une première expérience réussie au sein d'un cabinet de conseil ou d'une grande société dans une des disciplines analytics ou data science. Vous avez participé ou géré des projets d'envergure dans les domaines de la gestion, l'analyse et l'interprétation des données. Dynamique et entreprenant(e), vous avez envie de vous impliquer activement dans le développement d'offres de service. Vous avez la capacité de travailler en équipe pluridisciplinaire et une réelle appétence pour l'analyse des données, les systèmes d'information, les problématiques métier et la gestion des risques. Vous avez l'habitude d'encadrer des missions et avez développé des qualités managériales. Autonome, dynamique et doté(e) de très bonnes qualités relationnelles, vous avez un goût affirmé pour la relation client et les missions d'audit et de conseil. Vous avez un souci constant de développer vos connaissances et de mettre votre compétence au service des autres. Votre rigueur, votre sens relationnel et vos capacités rédactionnelles contribueront à l'excellence de notre service auprès des clients. La maîtrise de l'anglais oral et écrit est nécessaire. Poste basé à La Défense.","Organization / Management, Strategy, Audit, Big Data, Finance",,Deloitte,"Premier cabinet d’Audit et de Conseil en France et dans le monde, Deloitte France et Afrique francophone accompagne ses clients du secteur privé et public dans leur projet de transformation organisationnel, technologique et digitale à travers 5 grandes expertises : audit, consulting, risk advisory, transactions & investigation financière et conseil juridique et fiscal. Certifié Great Place To Work, le succès du cabinet repose sur un ensemble de valeurs plus que jamais nécessaires pour répondre aux attentes de leurs collaborateurs et termes de bien-être, de diversité & d’inclusion, et d’évolution professionnelle.",La Défense,2024-01-14T23:34:34Z
2023-12-06T15:29:44Z,CDD,Chef de projet en data science (Data scientist) H/F,"LES MISSIONS DE LA DITP 🔔 La Direction interministérielle de la transformation publique (DITP) pilote le programme de transformation publique défini par le Gouvernement. L’enjeu est d’aider les administrations à se transformer pour améliorer leur impact dans la vie des Français. Ses équipes sont mobilisées sur trois missions clés : Assurer la mise en œuvre des politiques prioritaires du Gouvernement sur l’ensemble du territoire, jusqu’au dernier kilomètre ; Piloter l’amélioration de la qualité des services publics pour mieux servir nos concitoyens ; Accompagner les projets des administrations en mobilisant ses experts (conseil en stratégie, organisation, excellence opérationnelle, participation citoyenne, coaching, co-développement, design de services, sciences comportementales, parcours usagers, laboratoires d’innovation, France expérimentation…) et ses financements. L’objectif : des services publics toujours plus proches, plus simples et plus efficaces. ➡ En savoir plus sur la DITP :  https://lnkd.in/gSkm8HJ./ VOTRE MISSION Nous recrutons un chef de projet en data science (F/H) pour renforcer l’équipe du pôle plateforme du Service Expérience Usagers en charge du pilotage stratégique opérationnel de Services Publics+ ( plus.transformation.gouv.fr ) accueillant jusqu’à 4 millions de visiteurs par an. Le chef de projet en data science conduit des projets d’analyse et de modélisation de données pour répondre à la problématique métier et plus largement du service expérience usagers (visualisation, appui à la décision, prédiction, classification, traitement de données non structurée) à travers l’appui d’intervenants techniques externe. Il est notamment en charge de l’organisation de l’expression du besoin des métiers, du cadrage et gestion de projets en data science selon une approche agile de type SCRUM et de la présentation des projets de data science et restitution des résultats aux métiers.","Organization / Management, Change Management, Public Administration",,Direction interministérielle de la transformation publique,"La DITP pilote le programme de transformation publique défini par le Gouvernement pour une action publique plus proche, plus simple et plus efficace.  L’objectif : améliorer concrètement la vie des Français et des agents publics. Les missions de la DITP : Assurer la mise en œuvre des politiques prioritaires Coordonner l’action des administrations pour améliorer la qualité du service public Porter avec ses partenaires interministériels l’innovation et la transformation publique Accélérer les projets des administrations avec les expertises de ses équipes et ses ressources (FTAP)",Paris,2023-12-14T15:34:34Z
2023-12-06T14:35:09Z,CDI,Data Scientist,"→ Votre mission En tant que  Data Scientist , votre rôle sera de participer à la conception et au développement de solutions de Data Science de pointe - en mode projet sur mesure ou en mode produit - à fort impact auprès de nos clients, de leurs utilisateurs et de la société. → Vos responsabilités Contribuer techniquement à la réalisation de projets en Data Science - préparation de données, modélisation, ML Engineering et/ou déploiement - dans nos domaines d’intervention : NLP, Vision, données structurées Participer à la gestion du projet, à la relation client, aux choix techniques sur les projets Participer au développement de projets internes transverses : revues de littérature, partage d’expérience, formations, … Continuer à progresser en équipe !","Software, Artificial Intelligence / Machine Learning, Big Data",Bac +5,ILLUIN Technology,"ILLUIN Technology, c’est LA référence pour le développement de solutions technologiques de pointe en France. En à peine 6 ans, ILLUIN Technology est passée de 11 à 80+ Illuiners et a atteint un chiffre d’affaires de 7,2 M€ en 2022 en réalisant des projets sur mesure aussi diversifiés - IA, web, mobile, AR/VR, IoT, etc. - que bluffants sur le plan technique et UX. Le secret ? Leurs quelques 50+ clients grands comptes, startups, asso, etc. vous le disent : “ILLUIN, ce sont des personnes agréables, dotées d’un très haut niveau technique, polyvalentes et toujours engagées.” Et ce n’est pas tout ! Depuis 2 ans, la société propulse aussi ses propres produits utilisant l’état de l’art du NLU dans le domaine de l’IA conversationnelle et du traitement intelligent de document (parsing, search…).",La Défense,2023-12-15T15:34:20Z
2023-12-05T22:56:14Z,Stage,Stagiaire Data Scientist - H/F (Stage 2024),"Dans le cadre de l’expansion de l’équipe Data Science, nous recherchons un Stagiaire Data Scientist. Accompagné par notre Lead Business, vous intervenez sur la conception d’algorithmes de Machine Learning directement applicables aux business clés de showroomprive.com.  Vous intégrez une équipe à taille humaine et vos missions sont les suivantes :  Etat de l’art des techniques de Machine Learning de forecast.   Modélisation, prototypage et validation des algorithmes  Présentation des méthodes utilisées et des résultats avec pédagogie  Mise en production des pipelines et des modèles entraînés  Suivi des performances des modèles en production","Mobile Apps, Fashion, E-commerce",,Showroomprive.com,"Showroomprivé, acteur majeur du e-commerce en Europe, propose des ventes éphémères de grandes marques sur ses applications mobiles en France et dans six autres pays. La responsabilité et la durabilité sont au cœur de notre ADN depuis le début de notre histoire : nous valorisons et donnons une seconde vie aux invendus de nos marques partenaires. Ce sont près de 14 millions de produits revalorisés chaque année.  16 ans d’expérience : nous collaborons avec près de 3 000 marques partenaires et comptons plus de 25 millions de membres. Vous souhaitez vous engager dans un Groupe innovant et engagé ? C’est le moment de nous rejoindre !",Saint-Denis,2024-01-14T23:01:01Z
2023-12-05T16:50:06Z,Alternance,Data Scientist en alternance (pour nos entreprises partenaires),"Le Wagon, leader mondial de la formation intensive en Data, recherche des  Data Scientists en alternance pour ses entreprises partenaires . Cette offre vous permet d’intégrer le  bootcamp Data Science & IA  du Wagon (niveau BAC +3/4) dans le cadre d’un contrat d’apprentissage. L’alternance avec Le Wagon, ça veut dire : Rejoindre l’un des bootcamps Data les plus renommés au monde, sans débourser le moindre euro de frais de formation, pendant 3 mois. Une fois formés, intégrez l’une de nos entreprises partenaires (Accenture, Doctolib, PWC, HelloFresh, Lydia, IBM…), en tant que Data Scientist pendant 13 mois. Un vendredi sur deux, vous retrouvez vos professeurs du Wagon en ligne, pour parfaire votre formation tout au long de votre immersion en entreprise. En tant que  Data Scientist , vous jouez un rôle clé dans le processus d’exploitation de la donnée. Vous traitez les données pour en dégager des modèles prédictifs répondant aux enjeux spécifiques de votre entreprise. Pour cela, vous devez : Collecter et préparer les données avec Python en vue de l’analyse Explorer et analyser les données Concevoir des modèles de Machine et Deep Learning et réaliser des prédictions Communiquer les résultats à des spécialistes comme à des néophytes grâce à des modélisations et visualisations Collaborer avec les différentes équipes métiers pour comprendre leurs besoins en données","Education, Job Training",,Le Wagon,"Le Wagon is the leading education company specialised in tech bootcamps. We teach people the skills they need to change their lives, kick-start their tech career or launch their own startups. We offer courses in software development, data science, UX design or product management in 45 campuses worldwide and online. Founded in Paris in 2013 by Boris Paillard, Romain Paillard and Sébastien Saunier, Le Wagon has graduated more than 15,000 students from all walks of life, including many entrepreneurs who created 200 startups and raised $800M globally.  With a recognised pedagogy, Le Wagon is the world’s most acclaimed bootcamp with more than 2,000 five star reviews on Switchup and Coursereport, and has been partnering with some of the most respected global companies, including IKEA, Total, LVMH, HEC Paris or Société Générale, transforming their workforce worldwide.  In March 2020, we raised our first €17m in a series A funding round to accelerate our growth building a global education platform for tech upskilling and developing our corporate activity. The team is 170 Wagoners and growing, located in 45 campuses in EMEA, LATAM, Canada, Asia and Africa! ",Paris,2023-12-14T15:34:01Z
2023-12-05T16:47:07Z,CDI,Data Scientist Pricing - Sénior H/F,"Si tu aimes  donner du sens à la donnée et la mettre en beauté , c’est que le Data science est ton domaine de prédilection ! De part ton  expertise analytique  pour transformer des données brutes en connaissances précieuses, et aides-nous à  façonner l’avenir  de nos clients retail ! Concrètement, qu’est-ce que l’équipe  DATA Discoverii  adresse ? En tant que Consultant  Data Scientist Pricing H/F  tes missions seront de : Collecter, nettoyer et préparer les données de différentes sources internes et externes pour l’analyse de la tarification. Utiliser des techniques statistiques avancées et des méthodes d’apprentissage automatique pour extraire des informations significatives et identifier les opportunités d’optimisation. Développer des modèles de tarification sophistiqués en utilisant des techniques telles que la régression, la segmentation, l’optimisation et les méthodes basées sur l’apprentissage automatique pour prédire la sensibilité des clients aux prix et recommander des tarifs compétitifs. Évaluer l’efficacité des stratégies de tarification en analysant les résultats des modifications tarifaires et en identifiant les domaines nécessitant des ajustements. Travailler en étroite collaboration avec les équipes marketing, ventes et produits pour intégrer les recommandations tarifaires dans les initiatives globales de l’entreprise. Surveiller les pratiques de tarification des concurrents et analyser leur impact sur notre propre stratégie tarifaire. Proposer des actions proactives pour maintenir notre compétitivité. Ce que nous t’offrons ? Un  salaire qui évolue  comme une rock star sur scène ! Une  carrière  à la “James Bond” : à  moyen et long terme , c’est toi le héros ! Ta  mutuelle  et ton titre de  transport  pris en charge à  100%  (bye-bye les frais) ! Télétravail partiel  : l’équilibre parfait entre pyjama et costume ! Le Comité d’Enfer (CE) : des  réductions de folie  pour toutes tes activités en dehors du boulot ! 🎉   Et surtout, la chance de t’investir dans des  projets ultra  cool qui te propulseront  techniquement  vers l’infini et au-delà ! 🚀","Artificial Intelligence / Machine Learning, Change Management, Big Data",,skiils,"skiils est un cabinet de conseil spécialisé en transformation Data et Tech au service de l’IA. En tant que pure player, leurs équipes contribuent à la mise en œuvre de projets innovants permettant à leurs clients de développer leurs avantages concurrentiels.",Suresnes,2023-12-14T15:34:01Z
2023-12-05T13:45:45Z,Stage,Data Scientist - Energy Engineer (Internship),"Leader de l'ESG, Deepki accélère la transition des acteurs de l’immobilier vers le zéro carbone et la durabilité. En tant que Data Scientist - Energy Engineer en stage, vous serez amené.e à établir des modélisations en efficacité énergétique afin d'optimiser la consommation d'énergie de nos clients et partenaires ! Quelques exemples de  missions  possibles dans le cadre du poste sont : Développement d’algorithmes, depuis la preuve de concept jusqu’à l’industrialisation Communication au sein de Deepki autour des résultats obtenus et accompagnement dans l’implémentation des solutions Amélioration des algorithmes de modélisation énergétique Recherche bibliographique   Compétences  : Essentielles  : Programmation en Python Connaissances en approches statistiques Connaissances en physique Intérêt pour la R&D Appétence pour les sujets liés à la transition énergétique Recherche bibliographique Bilingue en Français et bonne compréhension de l'anglais Bonus  : Connaissances en énergétique du bâtiment Utilisation de Git   Pourquoi rejoindre Deepki ? Les équipes de Deepki sont engagées dans leur mission de transformer l’industrie avec la plus grande empreinte carbone au monde, l’Immobilier, en une force pour la planète. Elles incarnent nos quatre valeurs clés : motivation, engagement, vertu et bienveillance, qui représentent un élément fondamental de la vie au sein de Deepki.  Nos employés sont notre priorité, et leur confort nous tient à cœur. C’est pour cela que nous leur proposons des conditions flexibles où ils peuvent s’épanouir :  Jusqu’à trois jours de télétravail par semaine Des événements internes réguliers (Onboarding de 2 jours avec tous les Deepkies France et International, pots, célébrations, séminaires) Formations internes  Mutuelle Allianz Carte tickets restaurant de 10€ / jour travaillé (dont 55% pris en charge par l’employeur) Environnement International Grand bureau avec terrasse en plein coeur de Paris (75011)   Plus d'informations sur Deepki Fondée en 2014, Deepki accompagne les acteurs de l’immobilier dans leur transition zéro carbone. Pour atteindre la neutralité carbone, Deepki facilite l’alignement de tous les acteurs du secteur autour de stratégies ESG adaptées et permet ainsi de rendre l’immobilier plus vertueux. Deepki est la seule entreprise qui offre des solutions ESG complètes alliant une plateforme SaaS collaborative et des services d’accompagnement et de conseil. Avec des solutions basées sur la Data Intelligence et l’exploitation des données, Deepki améliore la performance ESG de ses clients et maximise la valeur de leurs actifs. Deepki a des bureaux en Europe à Paris, Londres, Madrid, Milan et Berlin, et a d'ambitieux projets d'expansion. Chiffres clés + de 400M de M2 surveillés + de 50 pays où nous opérons + de 400 références dans le monde  + de 400 employés dans le monde  Nous recherchons des personnes talentueuses qui partagent nos valeurs et notre volonté d’accélérer la transition environnementale de l'immobilier à l'échelle internationale ! Notre équipe est multiculturelle et avance ensemble pour assurer la meilleure expérience client possible. Nous sommes fiers de l'ouverture d'esprit et de la curiosité de nos collaborateurs. Rejoindre Deepki, c'est choisir de jouer collectif, être prêt à apprendre et donner du sens à son travail !  Vous pensez répondre à la plupart des critères ? Nous voulons vous entendre ! Deepki est un employeur qui souscrit au principe de l'égalité des chances. Nous ne pratiquons aucune discrimination fondée sur l'origine ethnique, la religion, le sexe (y compris la grossesse, l'accouchement ou les conditions médicales connexes), l'identité de genre, l'orientation sexuelle, l'âge, l'origine nationale, un handicap physique ou mental non disqualifiant, ou toute autre base couverte par la loi appropriée. Tout emploi est basé sur des qualifications, de la passion, du mérite et sur les besoins de l'entreprise.","SaaS / Cloud Services, Building / Public Works, Energy",,Deepki,"Founded in 2014, Deepki supports real estate players in their transition to net zero and sustainability. To achieve this transition towards sustainability, Deepki helps realign stakeholders’ interests to build efficient strategies and transform real estate into a positive force for the planet. Deepki is the only company offering a fully populated ESG data intelligence platform combined with expert advisory services. The company’s end-to-end solutions leverage data to improve ESG performance and enhance the value of real estate assets.   Key figures: 400M+ of sqm monitored 50+ countries where we operate 300+ references across the world Vincent Bryant and Emmanuel Blanchet met in 2010. They both shared the belief that, by using data intelligence to harness existing data, it was possible to significantly accelerate the real estate sector’s environmental transition.",Paris,2023-12-14T15:15:56Z
2023-12-05T10:27:52Z,Stage,Data Scientist (LLM) - Internship,"🔎 Context of the role: Airlines miss a lot of CO2 savings opportunities because they are not always aware of them. OpenAirlines has developed software solutions featuring thousands of metrics dedicated to fuel efficiency. Within the  Science team , you will participate to  develop innovative solutions  utilizing  Large Language Models  tailored to our specific use cases, in order to  deliver impactful insights  to our users streamlining their journey across our solutions. You will have the opportunity to embrace the great  challenge of making aviation more fuel efficient and greener. As a  Data Scientist LLM , you will  help Airlines in their opportunities to save more CO2. 🏋️‍♂️ Activities & Responsibilities: Conduct a state-of-the-art review and synthesize knowledge on Large Language Models. Apply LLM on OpenAirlines use cases to add it to our products. Write an internship report as well as weekly internal presentations.","Environment / Sustainable Development, Big Data, Aeronautics / Space",Bac +5,OpenAirlines,"🌍 Join OpenAirlines on our journey to save the planet! 🛫 Since airline traffic is growing faster than ever, to tackle this challenge, we invented SkyBreathe®, an eco-flying software to help airlines and their stakeholders reduce their fuel costs and environmental impact. Today, we are the 2nd French Cleantech with the highest positive impact in C02 reduction. 💚 OpenAirlines is also : A green culture, strong ethical values, certified  B-corp  and  HappyTrainnees , Talented employees who are passionate about their missions and acting in favor of the environment, A fun and relaxed atmosphere, A job and a key role in a fast-growing international company, A pleasant and international work environment with premises that favor openness, transparency, and cohesion.",Toulouse,2024-01-04T12:56:16Z
2023-12-05T00:06:17Z,CDI,Ingénieur Data Scientist expérimenté - F/H,"Nous recrutons un.e  Ingénieur Data Scientist expérimenté.e  pour rejoindre notre Business Unit  INDUSTRIE  au sein de la Business Line  Data Intelligence . Elle accompagne nos clients dans leurs problématiques associées à la transformation digitale. Nos offres se déclinent autour de la data intelligence & de la maintenance prédictive. Votre mission  : Analyser de gros volumes de données de type ‘série temporelle’, développer et déployer des modèles prédictifs, et assurer la communication avec le client ; Contribuer aux activités de prospection et d’avant-vente de l’offre ‘Maintenance Prédictive’ (compréhension du besoin, proposition de solutions techniques, réalisation de missions d’audit, …). L’environnement technique : Java, Python, R, SPARK  Time Series ","Specialised Engineering, Aeronautics / Space, Energy",,CS,"La mission de CS  : être à la pointe des technologies pour garantir la sécurité de tous dans un monde en pleine mutation. L’expertise reconnue de CS lui permet d’intervenir là où les enjeux de sécurité sont les plus sensibles : défense, spatial, aéronautique, énergie… Et, aussi, là où les réponses sont à inventer ou à réinventer: lutte anti-drone, cybersécurité, traitement de données satellitaire…  Le positionnement de CS en fait un acteur unique sur son marché : son expertise technique se combine avec une forte affinité avec les métiers de ses clients. À la clé, un capital confiance qui lui ouvre les portes d’un fort développement partout dans le monde pour des interventions tout au long de la chaîne de valeur. Conseil, conception, développement, intégration, maintenance et support aux opérations…",Toulouse,2024-01-14T23:45:25Z
2023-12-04T15:22:09Z,Stage,Data scientist chez OrdoSafe start-up incubée chez Matrice,"En tant que data scientist et faisant partie de la première vague de recrutement, tu joueras un rôle essentiel dans le perfectionnement de nos solutions de détection de fausses ordonnances, avec un accent particulier sur l’optimisation du modèle existant de prédiction. Tes responsabilités : Optimiser nos modèles d’IA existants : exploration de nouvelles features et de nouveaux algorithmes plus performants pour améliorer la précision de nos modèles de prédiction Améliorer la partie ML Ops : renforcement des opérations liées à l’apprentissage automatique, en particulier l’entraînement du modèle avec des données actualisées chaque mois pour maintenir la pertinence et la fiabilité des modèles Réaliser une veille technologique dans le domaine des nouvelles technologies en IA Collaborer avec l’engineering team sur la conception du produit Nous valorisons l’initiative et l’innovation. Si tu es une personne proactive et créative, tu trouveras chez nous un environnement qui encourage et apprécie tes idées. Voici les  technos  sur lesquelles tu travailleras et avec lesquelles il faudrait donc que tu sois familier : IA : Scikit-learn (Python), TensorFlow (Python), et bonne connaissance de Jupyter pour le développement et la présentation des résultats ML Ops : Compréhension et utilisation de ML Flow, Prefect, et Google Cloud Platform (GCP) pour automatiser le processus d’apprentissage automatique de nos modèles Autres compétences : maîtrise de Git/GitHub, compétences solides en algorithmie Les  avantages  chez OrdoSafe : Immersion dans un communauté pluridisciplinaire au sein de l’incubateur Matrice situé au 15 Square Vergennes - 75015 Paris. Fondé en 2016, Matrice est bien plus qu’un centre d’innovation, c’est un catalyseur d’idées engagées pour un monde plus juste et efficient. En rejoignant OrdoSafe, tu bénéficieras d’un environnement dynamique, nourri d’imaginaires positifs et inspirants. Opérant au croisement du numérique, de l’entrepreneuriat, des sciences et de l’art, Matrice favorise la diversité des talents pour créer un monde réenchanté Formation technique continue axée sur le développement des compétences Flexibilité du travail pour une meilleure conciliation entre vie professionnelle et personnelle Prise en charge des transports en commun à hauteur de 50% Télétravail partiel possible Rejoins notre équipe passionnée chez Ordosafe et contribue à façonner l’avenir de la lutte contre les fausses ordonnances avec une solution innovante.","Nonprofit, Strategy, Education",,Matrice,"Matrice est un centre d’innovation dont la mission est de penser, opérer et accompagner des projets engagés au service d’un monde plus juste, efficient et soutenable. C’est aussi une communauté interdisciplinaire qui rassemble entrepreneur·e·s, apprenant·e·s, chercheur·se·s et artistes. Depuis 2016, Matrice construit un écosystème de talents, de disciplines et de réalisations tourné vers la recherche d’impact à toutes les échelles : humaine, organisationnelle et sociétale.",Paris,2023-12-14T15:33:23Z
2023-12-04T14:51:32Z,Stage,Consultant Data Analyst / Scientist - Stage de césure ( H/F),"En collaboration avec  un consultant Data Analyst Senior , au sein de l’équipe Smart Data Orchestration, voici les missions sur lesquelles tu auras l’opportunité de te développer et de renforcer ton expertise :  Conseil & Stratégie Data Cadrage et compréhension des besoins business et métiers des clients. Transcription des besoins business et métiers en spécifications et roadmaps techniques. Conseil et expertise en suivi de projet. Formalisation des rendus finaux et restitution aux clients des projets opérés. Analyse de données  : Exploitation des APIs plateformes et des ETL du marché. Traitement de données BigData sur les plateformes Cloud Marché (BigQuery, Snowflake, Redshift). Analyses exploratoires des données propriétaires de nos clients pour répondre à leurs besoins business & métiers : CRM, catalogue produit, ventes, navigation, publicitaires. Enrichissement des bases de données clients : scoring, calculs avancés, segmentations. Recommandations stratégiques. Data visualisation  : Exploitation des principaux outils de data visualisation (Looker Studio, Tableau, PowerBI). Mise en place de reportings de suivi de performance. Support aux équipes Media Marketing. Pour aller plus loin : Découverte et utilisation de notre technologie maison Smartfeeds. Projets d’automatisation des recommandations dans les plateformes publicitaires. Veille marché et participation à la construction de l’offre Data d’Arcane : IA générative, approche statistique de la mesure de la performance Media, modélisation de données, offre cookieless, etc.","Marketing / Communications, Advertising, Digital",Bac +4,Arcane,"Arcane est un cabinet de conseil en Data et Marketing Digital à forte croissance qui conçoit des stratégies d’acquisition digitales avancées en exploitant la richesse des données propriétaires (CRM, Produit, Back-Office, Navigation) de ses clients et en optimisant leurs leviers payants pour accélérer leur croissance. Depuis 2021, Arcane appartient au groupe Labelium. Ambition 🔥 Devenir la référence marché sur l’activation de données au service de la croissance des annonceurs en réunissant les meilleurs experts data et média et en développant une technologie unique. Savoir-faire 🧠 Gérer, croiser, activer, synchroniser les données de ses clients grâce à une bibliothèque de scénarios d’activation adaptés à leurs enjeux métiers. Quelques clients : Leroy Merlin, Darty, Rakuten, Greenweez (Carrefour), Kiabi, Sézane, Alltricks (Décathlon), Afflelou, Mister-Auto (PSA), Selency, Ysé, RED by SFR etc.",Paris,2024-01-05T16:38:48Z
